itlCode,itlName,year,gvaMillionGbp,gdpMillionGbp
TLI45,Lambeth,2012,10305,11146
TLI45,Lambeth,2013,9787,10633
TLI45,Lambeth,2014,11107,12000
TLI45,Lambeth,2015,11546,12451
TLI45,Lambeth,2016,12194,13112
TLI45,Lambeth,2017,12476,13404
TLI45,Lambeth,2018,12835,13827
TLI45,Lambeth,2019,12743,13833
TLI45,Lambeth,2020,11160,12114
TLI45,Lambeth,2021,12635,13628
TLI45,Lambeth,2022,14958,16011
TLI45,Lambeth,2023,15388,16429
TLI51,Bexley and Greenwich,1998,5647,6419
TLI51,Bexley and Greenwich,1999,5969,6796
TLI51,Bexley and Greenwich,2000,6202,7061
TLI51,Bexley and Greenwich,2001,6440,7317
TLI51,Bexley and Greenwich,2002,6715,7643
TLI51,Bexley and Greenwich,2003,7091,8084
TLI51,Bexley and Greenwich,2004,7368,8393
TLI51,Bexley and Greenwich,2005,7835,8866
TLI51,Bexley and Greenwich,2006,8291,9370
TLI51,Bexley and Greenwich,2007,8674,9801
TLI51,Bexley and Greenwich,2008,8951,10041
TLI51,Bexley and Greenwich,2009,8456,9443
TLI51,Bexley and Greenwich,2010,8763,9927
TLI51,Bexley and Greenwich,2011,8908,10267
TLI51,Bexley and Greenwich,2012,9373,10794
TLI51,Bexley and Greenwich,2013,10046,11568
TLI51,Bexley and Greenwich,2014,10347,11944
TLI51,Bexley and Greenwich,2015,10724,12389
TLI51,Bexley and Greenwich,2016,11345,13003
TLI51,Bexley and Greenwich,2017,11390,13180
TLI51,Bexley and Greenwich,2018,11612,13438
TLI51,Bexley and Greenwich,2019,12151,13960
TLI51,Bexley and Greenwich,2020,10503,12263
TLI51,Bexley and Greenwich,2021,11146,13167
TLI51,Bexley and Greenwich,2022,12322,14447
TLI51,Bexley and Greenwich,2023,13038,15063
TLI52,Barking & Dagenham and Havering,1998,5269,6003
TLI52,Barking & Dagenham and Havering,1999,5390,6185
TLI52,Barking & Dagenham and Havering,2000,5496,6320
TLI52,Barking & Dagenham and Havering,2001,5620,6455
TLI52,Barking & Dagenham and Havering,2002,5713,6598
TLI52,Barking & Dagenham and Havering,2003,5992,6926
TLI52,Barking & Dagenham and Havering,2004,6236,7208
TLI52,Barking & Dagenham and Havering,2005,6492,7472
TLI52,Barking & Dagenham and Havering,2006,6949,7998
TLI52,Barking & Dagenham and Havering,2007,7308,8404
TLI52,Barking & Dagenham and Havering,2008,7381,8401
TLI52,Barking & Dagenham and Havering,2009,6860,7784
TLI52,Barking & Dagenham and Havering,2010,7237,8332
TLI52,Barking & Dagenham and Havering,2011,7251,8512
TLI52,Barking & Dagenham and Havering,2012,7748,9070
TLI52,Barking & Dagenham and Havering,2013,8165,9564
TLI52,Barking & Dagenham and Havering,2014,8472,9970
TLI52,Barking & Dagenham and Havering,2015,8516,10094
TLI52,Barking & Dagenham and Havering,2016,8670,10249
TLI52,Barking & Dagenham and Havering,2017,8734,10366
TLI52,Barking & Dagenham and Havering,2018,9048,10709
TLI52,Barking & Dagenham and Havering,2019,9284,10945
TLI52,Barking & Dagenham and Havering,2020,8122,9779
TLI52,Barking & Dagenham and Havering,2021,9247,11155
TLI52,Barking & Dagenham and Havering,2022,10647,12689
TLI52,Barking & Dagenham and Havering,2023,11365,13271
TLI53,Redbridge and Waltham Forest,1998,4598,5393
TLI53,Redbridge and Waltham Forest,1999,4872,5726
TLI53,Redbridge and Waltham Forest,2000,5080,5966
TLI53,Redbridge and Waltham Forest,2001,5290,6187
TLI53,Redbridge and Waltham Forest,2002,5555,6504
TLI53,Redbridge and Waltham Forest,2003,5899,6909
TLI53,Redbridge and Waltham Forest,2004,6208,7247
TLI53,Redbridge and Waltham Forest,2005,6562,7602
TLI53,Redbridge and Waltham Forest,2006,6968,8059
TLI53,Redbridge and Waltham Forest,2007,7284,8440
TLI53,Redbridge and Waltham Forest,2008,7287,8420
TLI53,Redbridge and Waltham Forest,2009,6720,7755
TLI53,Redbridge and Waltham Forest,2010,6863,8094
TLI53,Redbridge and Waltham Forest,2011,6952,8402
TLI53,Redbridge and Waltham Forest,2012,7531,9039
TLI53,Redbridge and Waltham Forest,2013,7713,9310
TLI53,Redbridge and Waltham Forest,2014,8007,9706
TLI53,Redbridge and Waltham Forest,2015,8470,10253
TLI53,Redbridge and Waltham Forest,2016,8751,10533
TLI53,Redbridge and Waltham Forest,2017,8894,10740
TLI53,Redbridge and Waltham Forest,2018,9112,10991
TLI53,Redbridge and Waltham Forest,2019,9212,11054
TLI53,Redbridge and Waltham Forest,2020,7936,9732
TLI53,Redbridge and Waltham Forest,2021,8783,10861
TLI53,Redbridge and Waltham Forest,2022,10136,12291
TLI53,Redbridge and Waltham Forest,2023,11066,13159
TLI54,Enfield,1998,3686,4243
TLI54,Enfield,1999,3903,4510
TLI54,Enfield,2000,4079,4713
TLI54,Enfield,2001,4261,4911
TLI54,Enfield,2002,4436,5143
TLI54,Enfield,2003,4759,5508
TLI54,Enfield,2004,4949,5749
TLI54,Enfield,2005,5188,6007
TLI54,Enfield,2006,5484,6393
TLI54,Enfield,2007,5805,6766
TLI54,Enfield,2008,5931,6766
TLI54,Enfield,2009,5453,6185
TLI54,Enfield,2010,5696,6595
TLI54,Enfield,2011,5735,6758
TLI54,Enfield,2012,5963,7026
TLI54,Enfield,2013,6155,7291
TLI54,Enfield,2014,6434,7658
TLI54,Enfield,2015,6820,8064
TLI54,Enfield,2016,7031,8267
TLI54,Enfield,2017,7035,8260
TLI54,Enfield,2018,7508,8830
TLI54,Enfield,2019,7795,9122
TLI54,Enfield,2020,6902,8205
TLI54,Enfield,2021,7469,8945
TLI54,Enfield,2022,8094,9531
TLI54,Enfield,2023,8499,9818
TLI61,Bromley,1998,4415,4995
TLI61,Bromley,1999,4680,5307
TLI61,Bromley,2000,4752,5400
TLI61,Bromley,2001,4911,5568
TLI61,Bromley,2002,5175,5874
TLI61,Bromley,2003,5514,6260
TLI61,Bromley,2004,5762,6536
TLI61,Bromley,2005,6050,6829
TLI61,Bromley,2006,6487,7314
TLI61,Bromley,2007,6749,7618
TLI61,Bromley,2008,6749,7573
TLI61,Bromley,2009,6320,7064
TLI61,Bromley,2010,6408,7280
TLI61,Bromley,2011,6426,7474
TLI61,Bromley,2012,6813,7852
TLI61,Bromley,2013,7033,8119
TLI61,Bromley,2014,7098,8252
TLI61,Bromley,2015,7213,8414
TLI61,Bromley,2016,7524,8814
TLI61,Bromley,2017,7756,9131
TLI61,Bromley,2018,7851,9314
TLI61,Bromley,2019,7668,9134
TLI61,Bromley,2020,6867,8211
TLI61,Bromley,2021,6969,8415
TLI61,Bromley,2022,7734,9435
TLI61,Bromley,2023,8287,9938
TLI62,Croydon,1998,4982,5677
TLI62,Croydon,1999,5227,5989
TLI62,Croydon,2000,5496,6319
TLI62,Croydon,2001,5709,6528
TLI62,Croydon,2002,5889,6721
TLI62,Croydon,2003,6263,7136
TLI62,Croydon,2004,6542,7438
TLI62,Croydon,2005,6953,7834
TLI62,Croydon,2006,7210,8139
TLI62,Croydon,2007,7712,8731
TLI62,Croydon,2008,7689,8674
TLI62,Croydon,2009,7364,8241
TLI62,Croydon,2010,7263,8284
TLI62,Croydon,2011,7172,8384
TLI62,Croydon,2012,7427,8569
TLI62,Croydon,2013,7493,8764
TLI62,Croydon,2014,8201,9595
TLI62,Croydon,2015,8249,9685
TLI62,Croydon,2016,8407,9934
TLI62,Croydon,2017,8602,10215
TLI62,Croydon,2018,9297,10973
TLI62,Croydon,2019,9947,11589
TLI62,Croydon,2020,9265,10755
TLI62,Croydon,2021,9770,11426
TLI62,Croydon,2022,10866,12825
TLI62,Croydon,2023,11757,13664
TLI63,"Merton, Kingston upon Thames and Sutton",1998,8159,9151
TLI63,"Merton, Kingston upon Thames and Sutton",1999,8660,9732
TLI63,"Merton, Kingston upon Thames and Sutton",2000,9118,10230
TLI63,"Merton, Kingston upon Thames and Sutton",2001,9391,10529
TLI63,"Merton, Kingston upon Thames and Sutton",2002,9624,10828
TLI63,"Merton, Kingston upon Thames and Sutton",2003,10098,11376
TLI63,"Merton, Kingston upon Thames and Sutton",2004,10520,11842
TLI63,"Merton, Kingston upon Thames and Sutton",2005,11089,12419
TLI63,"Merton, Kingston upon Thames and Sutton",2006,11625,13024
TLI63,"Merton, Kingston upon Thames and Sutton",2007,12352,13818
TLI63,"Merton, Kingston upon Thames and Sutton",2008,12516,13929
TLI63,"Merton, Kingston upon Thames and Sutton",2009,11663,12953
TLI63,"Merton, Kingston upon Thames and Sutton",2010,11814,13319
TLI63,"Merton, Kingston upon Thames and Sutton",2011,11896,13692
TLI63,"Merton, Kingston upon Thames and Sutton",2012,12451,14206
TLI63,"Merton, Kingston upon Thames and Sutton",2013,12781,14632
TLI63,"Merton, Kingston upon Thames and Sutton",2014,13626,15622
TLI63,"Merton, Kingston upon Thames and Sutton",2015,13813,15846
TLI63,"Merton, Kingston upon Thames and Sutton",2016,14625,16817
TLI63,"Merton, Kingston upon Thames and Sutton",2017,14542,16904
TLI63,"Merton, Kingston upon Thames and Sutton",2018,14636,17143
TLI63,"Merton, Kingston upon Thames and Sutton",2019,15005,17548
TLI63,"Merton, Kingston upon Thames and Sutton",2020,13346,15660
TLI63,"Merton, Kingston upon Thames and Sutton",2021,13881,16453
TLI63,"Merton, Kingston upon Thames and Sutton",2022,15375,18417
TLI63,"Merton, Kingston upon Thames and Sutton",2023,17079,20056
TLI71,Barnet,1998,4149,4767
TLI71,Barnet,1999,4455,5124
TLI71,Barnet,2000,4637,5328
TLI71,Barnet,2001,4809,5517
TLI71,Barnet,2002,5015,5776
TLI71,Barnet,2003,5309,6120
TLI71,Barnet,2004,5506,6360
TLI71,Barnet,2005,5776,6642
TLI71,Barnet,2006,6164,7100
TLI71,Barnet,2007,6460,7443
TLI71,Barnet,2008,6485,7384
TLI71,Barnet,2009,6182,6998
TLI71,Barnet,2010,6270,7312
TLI71,Barnet,2011,6374,7557
TLI71,Barnet,2012,6929,8168
TLI71,Barnet,2013,7169,8381
TLI71,Barnet,2014,7654,8906
TLI71,Barnet,2015,7932,9203
TLI71,Barnet,2016,8261,9604
TLI71,Barnet,2017,8236,9699
TLI71,Barnet,2018,8545,10007
TLI71,Barnet,2019,8743,10213
TLI71,Barnet,2020,8312,9616
TLI71,Barnet,2021,8807,10401
TLI71,Barnet,2022,10097,11884
TLI71,Barnet,2023,10639,12292
TLI72,Brent,1998,4042,4542
TLI72,Brent,1999,4375,4907
TLI72,Brent,2000,4603,5158
TLI72,Brent,2001,4759,5327
TLI72,Brent,2002,4920,5524
TLI72,Brent,2003,5084,5722
TLI72,Brent,2004,5187,5849
TLI72,Brent,2005,5498,6165
TLI72,Brent,2006,5841,6559
TLI72,Brent,2007,6081,6848
TLI72,Brent,2008,6139,6863
TLI72,Brent,2009,5782,6440
TLI72,Brent,2010,5889,6732
TLI72,Brent,2011,5992,6969
TLI72,Brent,2012,6503,7530
TLI72,Brent,2013,6899,7925
TLI72,Brent,2014,7519,8618
TLI72,Brent,2015,7964,9091
TLI72,Brent,2016,8281,9493
TLI72,Brent,2017,8346,9644
TLI72,Brent,2018,8391,9643
TLI72,Brent,2019,8853,10132
TLI72,Brent,2020,8063,9222
TLI72,Brent,2021,8300,9689
TLI72,Brent,2022,9295,10945
TLI72,Brent,2023,10087,11600
TLI73,Ealing,1998,4741,5305
TLI73,Ealing,1999,5044,5655
TLI73,Ealing,2000,5271,5903
TLI73,Ealing,2001,5460,6101
TLI73,Ealing,2002,5612,6292
TLI73,Ealing,2003,5893,6612
TLI73,Ealing,2004,6070,6810
TLI73,Ealing,2005,6328,7067
TLI73,Ealing,2006,6678,7452
TLI73,Ealing,2007,7021,7833
TLI73,Ealing,2008,7099,7881
TLI73,Ealing,2009,6640,7349
TLI73,Ealing,2010,6754,7645
TLI73,Ealing,2011,6918,7944
TLI73,Ealing,2012,7467,8527
TLI73,Ealing,2013,7992,9050
TLI73,Ealing,2014,8593,9715
TLI73,Ealing,2015,8985,10140
TLI73,Ealing,2016,9374,10576
TLI73,Ealing,2017,9089,10380
TLI73,Ealing,2018,9233,10486
TLI73,Ealing,2019,9211,10467
TLI73,Ealing,2020,8754,9927
TLI73,Ealing,2021,8728,10131
TLI73,Ealing,2022,9515,11161
TLI73,Ealing,2023,9795,11376
TLI74,Harrow and Hillingdon,1998,11229,12380
TLI74,Harrow and Hillingdon,1999,11854,13076
TLI74,Harrow and Hillingdon,2000,12390,13639
TLI74,Harrow and Hillingdon,2001,12564,13799
TLI74,Harrow and Hillingdon,2002,12861,14157
TLI74,Harrow and Hillingdon,2003,13530,14873
TLI74,Harrow and Hillingdon,2004,14009,15440
TLI74,Harrow and Hillingdon,2005,14566,16040
TLI74,Harrow and Hillingdon,2006,14924,16505
TLI74,Harrow and Hillingdon,2007,15496,17290
TLI74,Harrow and Hillingdon,2008,15543,17262
TLI74,Harrow and Hillingdon,2009,14162,15771
TLI74,Harrow and Hillingdon,2010,14589,16620
TLI74,Harrow and Hillingdon,2011,15117,17472
TLI74,Harrow and Hillingdon,2012,15324,17788
TLI74,Harrow and Hillingdon,2013,16127,18670
TLI74,Harrow and Hillingdon,2014,17716,20391
TLI74,Harrow and Hillingdon,2015,18186,20826
TLI74,Harrow and Hillingdon,2016,18136,20675
TLI74,Harrow and Hillingdon,2017,18818,21471
TLI74,Harrow and Hillingdon,2018,19298,21921
TLI74,Harrow and Hillingdon,2019,19554,22221
TLI74,Harrow and Hillingdon,2020,15337,17357
TLI74,Harrow and Hillingdon,2021,15610,18042
TLI74,Harrow and Hillingdon,2022,18197,21160
TLI74,Harrow and Hillingdon,2023,19731,22622
TLI75,Hounslow and Richmond upon Thames,1998,9558,10365
TLI75,Hounslow and Richmond upon Thames,1999,10214,11092
TLI75,Hounslow and Richmond upon Thames,2000,10953,11870
TLI75,Hounslow and Richmond upon Thames,2001,11385,12312
TLI75,Hounslow and Richmond upon Thames,2002,11729,12689
TLI75,Hounslow and Richmond upon Thames,2003,12138,13145
TLI75,Hounslow and Richmond upon Thames,2004,12473,13527
TLI75,Hounslow and Richmond upon Thames,2005,13187,14247
TLI75,Hounslow and Richmond upon Thames,2006,14542,15671
TLI75,Hounslow and Richmond upon Thames,2007,15650,16864
TLI75,Hounslow and Richmond upon Thames,2008,16474,17599
TLI75,Hounslow and Richmond upon Thames,2009,16026,17031
TLI75,Hounslow and Richmond upon Thames,2010,16330,17585
TLI75,Hounslow and Richmond upon Thames,2011,16671,18149
TLI75,Hounslow and Richmond upon Thames,2012,18055,19357
TLI75,Hounslow and Richmond upon Thames,2013,19146,20832
TLI75,Hounslow and Richmond upon Thames,2014,20492,22346
TLI75,Hounslow and Richmond upon Thames,2015,21592,23606
TLI75,Hounslow and Richmond upon Thames,2016,22854,25006
TLI75,Hounslow and Richmond upon Thames,2017,23287,25556
TLI75,Hounslow and Richmond upon Thames,2018,23762,26038
TLI75,Hounslow and Richmond upon Thames,2019,24397,26747
TLI75,Hounslow and Richmond upon Thames,2020,19406,21080
TLI75,Hounslow and Richmond upon Thames,2021,19243,21211
TLI75,Hounslow and Richmond upon Thames,2022,22876,25452
TLI75,Hounslow and Richmond upon Thames,2023,23966,26520
TLJ12,Milton Keynes,1998,5154,5547
TLJ12,Milton Keynes,1999,5345,5769
TLJ12,Milton Keynes,2000,5697,6145
TLJ12,Milton Keynes,2001,6077,6541
TLJ12,Milton Keynes,2002,6537,7014
TLJ12,Milton Keynes,2003,7108,7607
TLJ12,Milton Keynes,2004,7089,7622
TLJ12,Milton Keynes,2005,7465,8013
TLJ12,Milton Keynes,2006,7852,8419
TLJ12,Milton Keynes,2007,8278,8881
TLJ12,Milton Keynes,2008,8577,9171
TLJ12,Milton Keynes,2009,8267,8831
TLJ12,Milton Keynes,2010,8672,9297
TLJ12,Milton Keynes,2011,9009,9713
TLJ12,Milton Keynes,2012,9242,9987
TLJ12,Milton Keynes,2013,9793,10575
TLJ12,Milton Keynes,2014,10909,11765
TLJ12,Milton Keynes,2015,12189,13096
TLJ12,Milton Keynes,2016,11987,12930
TLJ12,Milton Keynes,2017,13012,13996
TLJ12,Milton Keynes,2018,13511,14534
TLJ12,Milton Keynes,2019,13875,14955
TLJ12,Milton Keynes,2020,13379,14282
TLJ12,Milton Keynes,2021,14256,15286
TLJ12,Milton Keynes,2022,15817,16973
TLJ12,Milton Keynes,2023,16763,17878
TLJ13,Buckinghamshire,1998,8264,9178
TLJ13,Buckinghamshire,1999,8660,9650
TLJ13,Buckinghamshire,2000,9085,10129
TLJ13,Buckinghamshire,2001,9415,10499
TLJ13,Buckinghamshire,2002,9699,10817
TLJ13,Buckinghamshire,2003,10171,11331
TLJ13,Buckinghamshire,2004,10288,11512
TLJ13,Buckinghamshire,2005,10867,12134
TLJ13,Buckinghamshire,2006,11202,12548
TLJ13,Buckinghamshire,2007,11722,13140
TLJ13,Buckinghamshire,2008,12416,13764
TLJ13,Buckinghamshire,2009,12132,13394
TLJ13,Buckinghamshire,2010,12230,13631
TLJ13,Buckinghamshire,2011,12690,14233
TLJ13,Buckinghamshire,2012,12976,14585
TLJ13,Buckinghamshire,2013,13388,15061
TLJ13,Buckinghamshire,2014,13786,15574
TLJ13,Buckinghamshire,2015,13902,15773
TLJ13,Buckinghamshire,2016,14210,16138
TLJ13,Buckinghamshire,2017,14409,16402
TLJ13,Buckinghamshire,2018,14945,17011
TLJ13,Buckinghamshire,2019,16140,18310
TLJ13,Buckinghamshire,2020,15815,17654
TLJ13,Buckinghamshire,2021,16715,18761
TLJ13,Buckinghamshire,2022,17677,19960
TLJ13,Buckinghamshire,2023,19176,21363
TLJ14,Oxfordshire CC,1998,10893,11962
TLJ14,Oxfordshire CC,1999,11318,12475
TLJ14,Oxfordshire CC,2000,11878,13090
TLJ14,Oxfordshire CC,2001,12185,13465
TLJ14,Oxfordshire CC,2002,12977,14297
TLJ14,Oxfordshire CC,2003,13680,15052
TLJ14,Oxfordshire CC,2004,13845,15292
TLJ14,Oxfordshire CC,2005,14475,16003
TLJ14,Oxfordshire CC,2006,14917,16520
TLJ14,Oxfordshire CC,2007,15634,17316
TLJ14,Oxfordshire CC,2008,16702,18337
TLJ14,Oxfordshire CC,2009,16322,17851
TLJ14,Oxfordshire CC,2010,16918,18594
TLJ14,Oxfordshire CC,2011,17487,19353
TLJ14,Oxfordshire CC,2012,18130,20090
TLJ14,Oxfordshire CC,2013,18932,20969
TLJ14,Oxfordshire CC,2014,19902,22151
TLJ14,Oxfordshire CC,2015,20597,22909
TLJ14,Oxfordshire CC,2016,20488,22874
TLJ14,Oxfordshire CC,2017,21058,23497
TLJ14,Oxfordshire CC,2018,22045,24589
TLJ14,Oxfordshire CC,2019,23593,26279
TLJ14,Oxfordshire CC,2020,24625,26799
TLJ14,Oxfordshire CC,2021,25201,27699
TLJ14,Oxfordshire CC,2022,27669,30484
TLJ14,Oxfordshire CC,2023,29329,32077
TLJ15,Berkshire East,1998,10516,11192
TLJ15,Berkshire East,1999,11206,11947
TLJ15,Berkshire East,2000,11876,12648
TLJ15,Berkshire East,2001,12215,13012
TLJ15,Berkshire East,2002,12800,13613
TLJ15,Berkshire East,2003,13708,14537
TLJ15,Berkshire East,2004,13843,14725
TLJ15,Berkshire East,2005,14526,15448
TLJ15,Berkshire East,2006,14978,15941
TLJ15,Berkshire East,2007,15697,16723
TLJ15,Berkshire East,2008,16375,17384
TLJ15,Berkshire East,2009,16147,17109
TLJ15,Berkshire East,2010,16472,17530
TLJ15,Berkshire East,2011,17244,18420
TLJ15,Berkshire East,2012,17630,18867
TLJ15,Berkshire East,2013,18315,19555
TLJ15,Berkshire East,2014,18712,20052
TLJ15,Berkshire East,2015,19269,20639
TLJ15,Berkshire East,2016,19734,21139
TLJ15,Berkshire East,2017,20646,22070
TLJ15,Berkshire East,2018,21160,22668
TLJ15,Berkshire East,2019,21602,23211
TLJ15,Berkshire East,2020,21616,22982
TLJ15,Berkshire East,2021,22418,23942
TLJ15,Berkshire East,2022,23078,24765
TLJ15,Berkshire East,2023,24484,26107
TLJ16,Berkshire West,1998,10113,10923
TLJ16,Berkshire West,1999,10923,11788
TLJ16,Berkshire West,2000,11604,12506
TLJ16,Berkshire West,2001,11737,12681
TLJ16,Berkshire West,2002,12130,13100
TLJ16,Berkshire West,2003,13013,14013
TLJ16,Berkshire West,2004,13613,14675
TLJ16,Berkshire West,2005,14573,15673
TLJ16,Berkshire West,2006,15248,16401
TLJ16,Berkshire West,2007,16012,17229
TLJ16,Berkshire West,2008,16615,17792
TLJ16,Berkshire West,2009,16573,17673
TLJ16,Berkshire West,2010,16698,17908
TLJ16,Berkshire West,2011,17423,18766
TLJ16,Berkshire West,2012,18463,19884
TLJ16,Berkshire West,2013,18561,20018
TLJ16,Berkshire West,2014,19531,21095
TLJ16,Berkshire West,2015,20147,21794
TLJ16,Berkshire West,2016,20827,22480
TLJ16,Berkshire West,2017,21162,22868
TLJ16,Berkshire West,2018,23086,24889
TLJ16,Berkshire West,2019,24962,26895
TLJ16,Berkshire West,2020,25584,27152
TLJ16,Berkshire West,2021,26400,28186
TLJ16,Berkshire West,2022,27374,29401
TLJ16,Berkshire West,2023,30792,32771
TLJ21,Brighton and Hove,1998,3347,3770
TLJ21,Brighton and Hove,1999,3569,4019
TLJ21,Brighton and Hove,2000,3751,4225
TLJ21,Brighton and Hove,2001,4020,4515
TLJ21,Brighton and Hove,2002,4186,4694
TLJ21,Brighton and Hove,2003,4346,4867
TLJ21,Brighton and Hove,2004,4510,5063
TLJ21,Brighton and Hove,2005,4841,5397
TLJ21,Brighton and Hove,2006,5214,5794
TLJ21,Brighton and Hove,2007,5398,6013
TLJ21,Brighton and Hove,2008,5694,6318
TLJ21,Brighton and Hove,2009,5744,6320
TLJ21,Brighton and Hove,2010,5746,6423
TLJ21,Brighton and Hove,2011,5861,6621
TLJ21,Brighton and Hove,2012,6342,7100
TLJ21,Brighton and Hove,2013,6743,7561
TLJ21,Brighton and Hove,2014,7054,7909
TLJ21,Brighton and Hove,2015,7323,8152
TLJ21,Brighton and Hove,2016,7734,8606
TLJ21,Brighton and Hove,2017,8098,9006
TLJ21,Brighton and Hove,2018,8442,9363
TLJ21,Brighton and Hove,2019,8879,9855
TLJ21,Brighton and Hove,2020,8710,9564
TLJ21,Brighton and Hove,2021,9461,10367
TLJ21,Brighton and Hove,2022,10919,11979
TLJ21,Brighton and Hove,2023,12213,13272
TLJ22,East Sussex CC,1998,4610,5471
TLJ22,East Sussex CC,1999,4856,5782
TLJ22,East Sussex CC,2000,5070,6040
TLJ22,East Sussex CC,2001,5309,6316
TLJ22,East Sussex CC,2002,5544,6592
TLJ22,East Sussex CC,2003,5769,6864
TLJ22,East Sussex CC,2004,5890,7038
TLJ22,East Sussex CC,2005,6200,7371
TLJ22,East Sussex CC,2006,6468,7692
TLJ22,East Sussex CC,2007,6651,7932
TLJ22,East Sussex CC,2008,7134,8417
TLJ22,East Sussex CC,2009,6884,8070
TLJ22,East Sussex CC,2010,6939,8311
TLJ22,East Sussex CC,2011,7016,8529
TLJ22,East Sussex CC,2012,7050,8561
TLJ22,East Sussex CC,2013,7222,8836
TLJ22,East Sussex CC,2014,7601,9289
TLJ22,East Sussex CC,2015,8062,9704
TLJ22,East Sussex CC,2016,8536,10237
TLJ22,East Sussex CC,2017,8742,10537
TLJ22,East Sussex CC,2018,8933,10731
TLJ22,East Sussex CC,2019,9342,11229
TLJ22,East Sussex CC,2020,9219,10953
TLJ22,East Sussex CC,2021,9885,11762
TLJ22,East Sussex CC,2022,10545,12622
TLJ22,East Sussex CC,2023,11575,13661
TLJ25,West Surrey,1998,14405,15911
TLJ25,West Surrey,1999,15397,17031
TLJ25,West Surrey,2000,16339,18070
TLJ25,West Surrey,2001,16918,18667
TLJ25,West Surrey,2002,17359,19166
TLJ25,West Surrey,2003,18021,19887
TLJ25,West Surrey,2004,18398,20380
TLJ25,West Surrey,2005,19263,21278
TLJ25,West Surrey,2006,20542,22714
TLJ25,West Surrey,2007,21242,23555
TLJ25,West Surrey,2008,22467,24701
TLJ25,West Surrey,2009,22158,24238
TLJ25,West Surrey,2010,22785,25202
TLJ25,West Surrey,2011,23098,25709
TLJ25,West Surrey,2012,23899,26542
TLJ25,West Surrey,2013,25041,27845
TLJ25,West Surrey,2014,26538,29526
TLJ25,West Surrey,2015,27972,30865
TLJ25,West Surrey,2016,28431,31471
TLJ25,West Surrey,2017,29308,32514
TLJ25,West Surrey,2018,30550,33779
TLJ25,West Surrey,2019,32616,35965
TLJ25,West Surrey,2020,33084,35989
TLJ25,West Surrey,2021,33081,36382
TLJ25,West Surrey,2022,35237,39005
TLJ25,West Surrey,2023,37350,40968
TLJ26,East Surrey,1998,8007,8828
TLJ26,East Surrey,1999,8439,9354
TLJ26,East Surrey,2000,8747,9753
TLJ26,East Surrey,2001,9166,10140
TLJ26,East Surrey,2002,9440,10449
TLJ26,East Surrey,2003,9652,10686
TLJ26,East Surrey,2004,10208,11325
TLJ26,East Surrey,2005,10810,11940
TLJ26,East Surrey,2006,11914,13164
TLJ26,East Surrey,2007,12367,13725
TLJ26,East Surrey,2008,12723,13990
TLJ26,East Surrey,2009,12841,14001
TLJ26,East Surrey,2010,13052,14406
TLJ26,East Surrey,2011,12944,14381
TLJ26,East Surrey,2012,13715,15165
TLJ26,East Surrey,2013,14378,15920
TLJ26,East Surrey,2014,14527,16143
TLJ26,East Surrey,2015,14195,15750
TLJ26,East Surrey,2016,13952,15562
TLJ26,East Surrey,2017,14162,15867
TLJ26,East Surrey,2018,13453,15146
TLJ26,East Surrey,2019,13794,15562
TLJ26,East Surrey,2020,12943,14447
TLJ26,East Surrey,2021,13694,15348
TLJ26,East Surrey,2022,15463,17399
TLJ26,East Surrey,2023,17271,19170
TLJ27,West Sussex (South West),1998,4948,5647
TLJ27,West Sussex (South West),1999,5389,6145
TLJ27,West Sussex (South West),2000,5630,6429
TLJ27,West Sussex (South West),2001,5769,6595
TLJ27,West Sussex (South West),2002,6161,7018
TLJ27,West Sussex (South West),2003,6494,7387
TLJ27,West Sussex (South West),2004,6548,7483
TLJ27,West Sussex (South West),2005,6695,7661
TLJ27,West Sussex (South West),2006,7011,8019
TLJ27,West Sussex (South West),2007,7273,8328
TLJ27,West Sussex (South West),2008,7768,8828
TLJ27,West Sussex (South West),2009,7456,8437
TLJ27,West Sussex (South West),2010,7697,8828
TLJ27,West Sussex (South West),2011,7807,9054
TLJ27,West Sussex (South West),2012,8224,9478
TLJ27,West Sussex (South West),2013,8469,9811
TLJ27,West Sussex (South West),2014,8580,9975
TLJ27,West Sussex (South West),2015,9072,10444
TLJ27,West Sussex (South West),2016,9564,10999
TLJ27,West Sussex (South West),2017,10267,11789
TLJ27,West Sussex (South West),2018,10719,12242
TLJ27,West Sussex (South West),2019,11168,12780
TLJ27,West Sussex (South West),2020,10886,12360
TLJ27,West Sussex (South West),2021,11529,13110
TLJ27,West Sussex (South West),2022,12265,14064
TLJ27,West Sussex (South West),2023,13445,15231
TLJ28,West Sussex (North East),1998,6537,7302
TLJ28,West Sussex (North East),1999,6876,7699
TLJ28,West Sussex (North East),2000,7070,7942
TLJ28,West Sussex (North East),2001,7198,8076
TLJ28,West Sussex (North East),2002,7508,8407
TLJ28,West Sussex (North East),2003,7738,8671
TLJ28,West Sussex (North East),2004,7784,8769
TLJ28,West Sussex (North East),2005,7998,9007
TLJ28,West Sussex (North East),2006,8460,9544
TLJ28,West Sussex (North East),2007,8765,10012
TLJ28,West Sussex (North East),2008,9451,10676
TLJ28,West Sussex (North East),2009,9162,10309
TLJ28,West Sussex (North East),2010,9470,10808
TLJ28,West Sussex (North East),2011,9600,11091
TLJ28,West Sussex (North East),2012,10004,11524
TLJ28,West Sussex (North East),2013,10120,11704
