"DATE_NAME","GEOGRAPHY_CODE","GEOGRAPHY_NAME","OBS_VALUE"
"2017","W01001899","Powys 021F",2074
"2017","W01001900","Neath Port Talbot 020G",1540
"2017","W01001901","Powys 017F",1848
"2017","W01001902","Powys 017G",1382
"2017","W01001903","Powys 018F",2106
"2017","W01001904","Powys 018G",1710
"2017","W01001905","Powys 018H",2125
"2017","W01001906","Powys 001F",1958
"2017","W01001907","Powys 001G",1355
"2017","W01001908","Monmouthshire 010G",2099
"2017","W01001909","Monmouthshire 002F",2680
"2017","W01001910","The Vale of Glamorgan 012G",1799
"2017","W01001911","The Vale of Glamorgan 012H",1188
"2017","W01001912","Newport 020E",1366
"2017","W01001913","Newport 020F",1615
"2017","W01001914","Rhondda Cynon Taf 023F",1846
"2017","W01001915","Rhondda Cynon Taf 027F",1763
"2017","W01001916","Rhondda Cynon Taf 027G",1543
"2017","W01001917","Rhondda Cynon Taf 023G",1596
"2017","W01001918","Bridgend 017E",1999
"2017","W01001919","Bridgend 017F",1511
"2017","W01001920","Bridgend 017G",1267
"2017","W01001921","Bridgend 017H",1623
"2017","W01001922","Cardiff 032E",2097
"2017","W01001923","Carmarthenshire 026G",1590
"2017","W01001924","Carmarthenshire 026H",1344
"2017","W01001925","Carmarthenshire 023F",2298
"2017","W01001926","Conwy 011F",2260
"2017","W01001927","Conwy 010G",1382
"2017","W01001928","Conwy 010H",1128
"2017","W01001929","Wrexham 012F",1218
"2017","W01001930","Wrexham 019F",2101
"2017","W01001931","Wrexham 012G",1520
"2017","W01001932","Gwynedd 014E",2986
"2017","W01001933","Gwynedd 017F",2174
"2017","W01001934","Ceredigion 002F",3891
"2017","W01001935","Ceredigion 003E",1095
"2017","W01001936","Ceredigion 003F",1981
"2017","W01001937","Ceredigion 001F",2032
"2017","W01001938","Swansea 025E",1516
"2017","W01001939","Cardiff 032F",1262
"2017","W01001940","Cardiff 048A",1476
"2017","W01001941","Cardiff 032G",1519
"2017","W01001942","Cardiff 049B",1652
"2017","W01001943","Cardiff 048B",1546
"2017","W01001944","Cardiff 048C",1349
"2017","W01001945","Cardiff 048D",2176
"2017","W01001946","Cardiff 049C",1452
"2017","W01001947","Cardiff 048E",2173
"2017","W01001948","Cardiff 006E",1984
"2017","W01001949","Cardiff 005F",1450
"2017","W01001950","Cardiff 049D",1508
"2017","W01001951","Cardiff 049E",1181
"2017","W01001952","Cardiff 049F",1872
"2017","W01001953","Cardiff 005G",1631
"2017","W01001954","Cardiff 006F",1507
"2017","W01001955","Swansea 025F",1832
"2017","W01001956","Swansea 023E",2418
"2017","W01001957","Swansea 025G",1072
"2017","W01001958","Swansea 025H",1513
