House of Commons General Election 2024 results by constituency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Note 1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONS ID,ONS region ID,Constituency name,Region name,Country name,Constituency type,Member first name,Member surname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,Majority,Con,Lab,LD,RUK,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner,
E14001452,E12000003,Rotherham,Yorkshire and The Humber,England,Borough,Sarah,Champion,Female,Lab hold,Lab,RUK,"75,929","36,932",364,"5,490",0,"16,671","2,824","11,181","2,632",0,0,0,0,0,0,0,"3,624",0,
E14001453,E12000005,Rugby,West Midlands,England,County,John,Slinger,Male,Lab gain from Con,Lab,Con,"74,901","49,004",196,"4,428","15,105","19,533","3,252","8,225","2,556",0,0,0,0,0,0,0,333,0,
E14001454,E12000007,"Ruislip, Northwood and Pinner",London,England,Borough,David,Simmonds,Male,Con hold,Con,Lab,"71,683","47,091",160,"7,581","21,366","13,785","4,343","4,671","2,926",0,0,0,0,0,0,0,0,0,
E14001455,E12000002,Runcorn and Helsby,North West,England,County,Mike,Amesbury,Male,Lab hold,Lab,RUK,"70,801","42,235",171,"14,696","6,756","22,358","2,149","7,662","2,715",0,0,0,0,0,0,0,595,0,
E14001456,E12000008,Runnymede and Weybridge,South East,England,County,Ben,Spencer,Male,Con hold,Con,LD,"73,610","48,253",156,"7,627","18,442","9,963","10,815","6,419","1,954",0,0,0,0,0,0,0,660,0,
E14001457,E12000004,Rushcliffe,East Midlands,England,County,James,Naish,Male,Lab gain from Con,Lab,Con,"79,160","57,744",212,"7,426","17,865","25,291","3,133","6,353","4,367",0,0,0,0,0,0,0,735,0,
S14000104,S92000003,Rutherglen,Scotland,Scotland,Burgh,Michael,Shanks,Male,Lab gain from SNP,Lab,SNP,"72,674","42,484",129,"8,767","2,420","21,460","1,714","2,685",0,"12,693",0,0,0,0,0,0,"1,512",0,
E14001458,E12000004,Rutland and Stamford,East Midlands,England,County,Alicia,Kearns,Female,Con hold,Con,Lab,"71,763","48,577",170,"10,394","21,248","10,854","6,252","7,008","2,806",0,0,0,0,0,0,0,409,0,
E14001459,E12000002,Salford,North West,England,Borough,Rebecca,Long-Bailey,Female,Lab hold,Lab,RUK,"83,633","39,704",185,"15,101","3,583","21,132","2,752","6,031","5,188",0,0,0,0,0,0,0,"1,018",0,
E14001460,E12000009,Salisbury,South West,England,County,John,Glen,Male,Con hold,Con,Lab,"71,802","50,173",174,"3,807","17,110","13,303","11,825","5,235","2,115",0,0,0,0,0,0,0,585,0,
E14001461,E12000003,Scarborough and Whitby,Yorkshire and The Humber,England,County,Alison,Hume,Female,Lab gain from Con,Lab,Con,"74,544","44,221",120,"5,408","12,350","17,758","1,899","9,657","1,719",0,0,0,0,0,0,0,838,0,
E14001462,E12000003,Scunthorpe,Yorkshire and The Humber,England,County,Nicholas,Dakin,Male,Lab gain from Con,Lab,Con,"73,855","39,051",103,"3,542","11,942","15,484",942,"8,163","1,218",0,0,0,0,0,0,0,"1,302",0,
E14001463,E12000002,Sefton Central,North West,England,County,Bill,Esterson,Male,Lab hold,Lab,Con,"74,284","47,449",225,"18,282","8,490","26,772","2,630","5,767","3,294",0,0,0,0,0,0,0,496,0,
E14001464,E12000003,Selby,Yorkshire and The Humber,England,County,Keir,Mather,Male,Lab gain from Con,Lab,Con,"78,043","49,222",161,"10,195","12,593","22,788","1,792","9,565","2,484",0,0,0,0,0,0,0,0,0,
E14001465,E12000008,Sevenoaks,South East,England,County,Laura,Trott,Female,Con hold,Con,LD,"73,708","49,899",151,"5,440","18,328","6,802","12,888","9,341","2,033",0,0,0,0,0,0,0,507,0,
E14001466,E12000003,Sheffield Brightside and Hillsborough,Yorkshire and The Humber,England,Borough,Gill,Furniss,Female,Lab hold,Lab,Green,"70,389","31,612",529,"11,600","4,069","16,301","1,694",0,"4,701",0,0,0,0,0,0,0,"4,847",0,
E14001467,E12000003,Sheffield Central,Yorkshire and The Humber,England,Borough,Abtisam,Mohamed,Female,Lab hold,Lab,Green,"60,594","31,803",287,"8,286","2,339","16,569","2,174",0,"8,283",0,0,0,0,0,0,0,"2,438",0,
E14001468,E12000003,Sheffield Hallam,Yorkshire and The Humber,England,County,Olivia,Blake,Female,Lab hold,Lab,LD,"72,900","51,601",504,"8,189","6,205","23,875","15,686",0,"4,491",0,0,0,0,0,0,0,"1,344",0,
E14001469,E12000003,Sheffield Heeley,Yorkshire and The Humber,England,Borough,Louise,Haigh,Female,Lab hold,Lab,Green,"73,452","38,446",638,"15,304","5,242","21,230","3,863",0,"5,926",0,0,0,0,0,0,0,"2,185",0,
E14001470,E12000003,Sheffield South East,Yorkshire and The Humber,England,Borough,Clive,Betts,Male,Lab hold,Lab,Con,"74,156","35,771",796,"12,458","6,252","18,710","3,421",0,"3,158",0,0,0,0,0,0,0,"4,230",0,
E14001471,E12000004,Sherwood Forest,East Midlands,England,County,Michelle,Welsh,Female,Lab gain from Con,Lab,Con,"78,896","48,660",161,"5,443","13,398","18,841","1,838","11,320","2,216",0,0,0,0,0,0,0,"1,047",0,
E14001472,E12000003,Shipley,Yorkshire and The Humber,England,County,Anna,Dixon,Female,Lab gain from Con,Lab,Con,"74,130","48,303",147,"8,603","13,135","21,738","1,341","7,238","3,605",0,0,0,0,0,0,0,"1,246",0,
E14001473,E12000005,Shrewsbury,West Midlands,England,County,Julia,Buckley,Female,Lab gain from Con,Lab,Con,"76,599","51,560",195,"11,355","11,577","22,932","6,722","7,524","2,387",0,0,0,0,0,0,0,418,0,
E14001474,E12000008,Sittingbourne and Sheppey,South East,England,County,Kevin,McKenna,Male,Lab gain from Con,Lab,Con,"79,067","40,998",90,355,"11,564","11,919","1,321","10,512","1,692",0,0,0,0,0,0,0,"3,990",0,
E14001475,E12000003,Skipton and Ripon,Yorkshire and The Humber,England,County,Julian,Smith,Male,Con hold,Con,Lab,"79,238","53,450",164,"1,650","18,833","17,183","4,194","8,516","3,446",0,0,0,0,0,0,0,"1,278",0,
E14001476,E12000004,Sleaford and North Hykeham,East Midlands,England,County,Caroline,Johnson,Female,Con hold,Con,Lab,"75,651","48,565",196,"4,346","17,348","13,002","2,264","10,484","2,435",0,0,0,0,0,0,0,"3,032",0,
E14001477,E12000008,Slough,South East,England,Borough,Tan,Dhesi,Male,Lab hold,Lab,INet,"81,295","43,278",167,"3,647","7,457","14,666","2,060","3,352","1,873",0,0,0,0,0,0,0,"13,870",0,
E14001478,E12000005,Smethwick,West Midlands,England,Borough,Gurinder,Josan,Male,Lab hold,Lab,RUK,"72,863","35,115",211,"11,188","4,546","16,858","1,018","5,670","2,741",0,0,0,0,0,0,0,"4,282",0,
E14001479,E12000005,Solihull West and Shirley,West Midlands,England,Borough,Neil,Shastri-Hurst,Male,Con hold,Con,Lab,"71,816","46,877",151,"4,620","16,284","11,664","7,916","7,149","3,270",0,0,0,0,0,0,0,594,0,
N05000014,N92000002,South Antrim,Northern Ireland,Northern Ireland,County,Robin,Swann,Male,UUP gain from DUP,UUP,DUP,"77,058","42,908",181,"7,512",0,0,0,0,541,0,0,"8,799","8,034","1,589","16,311","4,574","3,060",0,
E14001480,E12000006,South Basildon and East Thurrock,East of England,England,County,James,McMurdock,Male,RUK gain from Con,RUK,Lab,"72,673","39,549",123,98,"10,159","12,080","1,071","12,178","1,718",0,0,0,0,0,0,0,"2,343",0,
E14001481,E12000006,South Cambridgeshire,East of England,England,County,Pippa,Heylings,Female,LD gain from Con,LD,Con,"77,327","54,885",228,"10,641","15,063","6,106","25,704","4,897","2,656",0,0,0,0,0,0,0,459,0,
E14001482,E12000009,South Cotswolds,South West,England,County,Roz,Savage,Female,LD gain from Con,LD,Con,"71,971","52,287",163,"4,973","17,988","3,942","22,961","5,146","1,564",0,0,0,0,0,0,0,686,0,
E14001483,E12000004,South Derbyshire,East Midlands,England,County,Samantha,Niblett,Female,Lab gain from Con,Lab,Con,"73,714","45,737",153,"4,168","13,566","17,734","2,134","8,979","1,941",0,0,0,0,0,0,0,"1,383",0,
E14001484,E12000009,South Devon,South West,England,County,Caroline,Voaden,Female,LD gain from Con,LD,Con,"72,261","49,004",142,"7,127","15,413","3,066","22,540","6,363","1,497",0,0,0,0,0,0,0,125,0,
E14001485,E12000009,South Dorset,South West,England,County,Lloyd,Hatton,Male,Lab gain from Con,Lab,Con,"75,924","49,037",171,"1,048","14,611","15,659","8,017","8,168","2,153",0,0,0,0,0,0,0,429,0,
N05000015,N92000002,South Down,Northern Ireland,Northern Ireland,County,Chris,Hazzard,Male,SF hold,SF,SDLP,"76,248","45,243",228,"9,280",46,0,0,0,444,0,0,"7,349","19,698","10,418","1,411","3,187","2,690",0,
E14001486,E12000009,South East Cornwall,South West,England,County,Anna,Gelderd,Female,Lab gain from Con,Lab,Con,"72,654","49,286",136,"1,911","13,759","15,670","8,284","9,311","1,999",0,0,0,0,0,0,0,263,0,
E14001487,E12000004,South Holland and The Deepings,East Midlands,England,County,John,Hayes,Male,Con hold,Con,RUK,"78,473","45,930",133,"6,856","17,462","9,086","1,945","10,606","1,800",0,0,0,0,0,0,0,"5,031",0,
E14001488,E12000004,South Leicestershire,East Midlands,England,County,Alberto,Costa,Male,Con hold,Con,Lab,"78,511","51,359",183,"5,506","18,264","12,758","7,621","10,235","2,481",0,0,0,0,0,0,0,0,0,
E14001489,E12000006,South Norfolk,East of England,England,County,Ben,Goldsborough,Male,Lab gain from Con,Lab,Con,"74,006","49,579",164,"2,826","14,527","17,353","5,746","7,583","3,987",0,0,0,0,0,0,0,383,0,
E14001490,E12000004,South Northamptonshire,East Midlands,England,County,Sarah,Bool,Female,Con hold,Con,Lab,"78,233","53,697",187,"3,687","19,191","15,504","4,989","8,962","3,040",0,0,0,0,0,0,0,"2,011",0,
E14001491,E12000002,South Ribble,North West,England,County,Paul,Foster,Male,Lab gain from Con,Lab,Con,"73,420","46,720",170,"6,501","13,339","19,840","2,972","8,995","1,574",0,0,0,0,0,0,0,0,0,
E14001492,E12000001,South Shields,North East,England,Borough,Emma,Lewell-Buck,Female,Lab hold,Lab,RUK,"68,366","36,824",88,"6,653","4,128","15,122","1,402","8,469","5,433",0,0,0,0,0,0,0,"2,270",0,
E14001493,E12000005,South Shropshire,West Midlands,England,County,Stuart,Anderson,Male,Con hold,Con,LD,"76,677","51,653",209,"1,624","17,628","6,939","16,004","9,171","1,911",0,0,0,0,0,0,0,0,0,
E14001494,E12000006,South Suffolk,East of England,England,County,James,Cartlidge,Male,Con hold,Con,Lab,"74,619","48,801",183,"3,047","16,082","13,035","6,424","9,252","4,008",0,0,0,0,0,0,0,0,0,
E14001495,E12000009,South West Devon,South West,England,County,Rebecca,Smith,Female,Con hold,Con,Lab,"77,600","52,242",119,"2,112","17,916","15,804","5,551","9,361","2,925",0,0,0,0,0,0,0,685,0,
E14001496,E12000006,South West Hertfordshire,East of England,England,County,Gagan,Mohindra,Male,Con hold,Con,LD,"71,737","48,254",145,"4,456","16,458","9,637","12,002","6,790","2,532",0,0,0,0,0,0,0,835,0,
E14001497,E12000006,South West Norfolk,East of England,England,County,Terry,Jermy,Male,Lab gain from Con,Lab,Con,"74,724","44,335",139,630,"11,217","11,847","2,618","9,958","1,838",0,0,0,0,0,0,0,"6,857",0,
E14001498,E12000009,South West Wiltshire,South West,England,County,Andrew,Murrison,Male,Con hold,Con,Lab,"73,071","46,168",167,"3,243","15,617","12,374","7,205","7,840","2,243",0,0,0,0,0,0,0,889,0,
E14001499,E12000008,Southampton Itchen,South East,England,Borough,Darren,Paffey,Male,Lab gain from Con,Lab,Con,"68,379","38,053",124,"6,105","9,677","15,782","2,684","6,853","2,793",0,0,0,0,0,0,0,264,0,
E14001500,E12000008,Southampton Test,South East,England,Borough,Satvir,Kaur,Female,Lab hold,Lab,Con,"65,520","35,805",160,"9,333","6,612","15,945","3,252","5,261","3,594",0,0,0,0,0,0,0,"1,141",0,
E14001501,E12000006,Southend East and Rochford,East of England,England,County,Bayo,Alaba,Male,Lab gain from Con,Lab,Con,"70,217","39,656",145,"4,027","11,368","15,395","2,269","7,214","2,716",0,0,0,0,0,0,0,694,0,
E14001502,E12000006,Southend West and Leigh,East of England,England,Borough,David,Burton-Sampson,Male,Lab gain from Con,Lab,Con,"75,154","46,968",163,"1,949","14,790","16,739","3,174","8,273","3,262",0,0,0,0,0,0,0,730,0,
E14001503,E12000007,Southgate and Wood Green,London,England,Borough,Bambos,Charalambous,Male,Lab hold,Lab,Con,"77,542","45,671",256,"15,300","8,037","23,337","3,925","3,147","5,607",0,0,0,0,0,0,0,"1,618",0,
E14001504,E12000002,Southport,North West,England,County,Patrick,Hurley,Male,Lab gain from Con,Lab,Con,"73,641","45,059",127,"5,789","11,463","17,252","5,868","7,395","2,159",0,0,0,0,0,0,0,922,0,
E14001505,E12000008,Spelthorne,South East,England,Borough,Lincoln,Jopp,Male,Con hold,Con,Lab,"73,782","46,166",144,"1,590","14,038","12,448","8,710","8,284","2,413",0,0,0,0,0,0,0,273,0,
E14001506,E12000003,Spen Valley,Yorkshire and The Humber,England,Borough,Kim,Leadbeater,Female,Lab gain from Con,Lab,RUK,"72,642","41,058",137,"6,188","9,859","16,076","1,425","9,888","2,284",0,0,0,0,0,0,0,"1,526",0,
E14001507,E12000006,St Albans,East of England,England,County,Daisy,Cooper,Female,LD hold,LD,Con,"72,739","51,614",203,"19,834","9,388","5,189","29,222","4,336","3,272",0,0,0,0,0,0,0,207,0,
E14001508,E12000009,St Austell and Newquay,South West,England,County,Noah,Law,Male,Lab gain from Con,Lab,Con,"76,076","46,732",130,"2,470","13,488","15,958","4,805","9,212","2,337",0,0,0,0,0,0,0,932,0,
E14001509,E12000002,St Helens North,North West,England,County,David,Baines,Male,Lab hold,Lab,RUK,"75,483","40,474",155,"12,169","4,507","21,284","1,799","9,115","3,495",0,0,0,0,0,0,0,274,0,
E14001510,E12000002,St Helens South and Whiston,North West,England,Borough,Marie,Rimmer,Female,Lab hold,Lab,RUK,"71,569","38,035",85,"11,945","3,057","18,919","2,199","6,974","2,642",0,0,0,0,0,0,0,"4,244",0,
E14001511,E12000009,St Ives,South West,England,County,Andrew,George,Male,LD gain from Con,LD,Con,"69,978","48,106",150,"13,786","11,247","2,788","25,033","6,492","1,797",0,0,0,0,0,0,0,749,0,
E14001512,E12000006,St Neots and Mid Cambridgeshire,East of England,England,County,Ian,Sollom,Male,LD gain from Con,LD,Con,"78,115","52,882",138,"4,621","14,896","6,918","19,517","5,673","2,663",0,0,0,0,0,0,0,"3,215",0,
E14001513,E12000005,Stafford,West Midlands,England,County,Leigh,Ingham,Female,Lab gain from Con,Lab,Con,"70,608","46,009",160,"4,595","13,936","18,531","1,676","8,612","2,856",0,0,0,0,0,0,0,398,0,
E14001514,E12000005,Staffordshire Moorlands,West Midlands,England,County,Karen,Bradley,Female,Con hold,Con,Lab,"69,892","43,302",188,"1,175","15,310","14,135","1,499","10,065","2,293",0,0,0,0,0,0,0,0,0,
E14001515,E12000002,Stalybridge and Hyde,North West,England,County,Jonathan,Reynolds,Male,Lab hold,Lab,RUK,"72,265","37,239",117,"8,539","6,872","16,320","1,080","7,781","2,745",0,0,0,0,0,0,0,"2,441",0,
E14001516,E12000006,Stevenage,East of England,England,County,Kevin,Bonavia,Male,Lab gain from Con,Lab,Con,"70,976","42,715",155,"6,618","11,080","17,698","3,467","7,667","2,655",0,0,0,0,0,0,0,148,0,
S14000105,S92000003,Stirling and Strathallan,Scotland,Scotland,County,Chris,Kane,Male,Lab gain from SNP,Lab,SNP,"76,284","49,782",242,"1,394","9,469","16,856","2,530","3,145","2,320","15,462",0,0,0,0,0,0,0,0,
E14001517,E12000002,Stockport,North West,England,Borough,Navendu,Mishra,Male,Lab hold,Lab,RUK,"76,632","43,683",185,"15,270","4,967","21,787","3,724","6,517","4,865",0,0,0,0,0,0,0,"1,823",0,
E14001518,E12000001,Stockton North,North East,England,County,Chris,McDonald,Male,Lab hold,Lab,RUK,"70,242","37,401",125,"7,939","8,028","17,128","1,133","9,189","1,923",0,0,0,0,0,0,0,0,0,
E14001519,E12000001,Stockton West,North East,England,County,Matt,Vickers,Male,Con hold,Con,Lab,"71,868","48,638",114,"2,139","20,372","18,233","1,203","6,833","1,477",0,0,0,0,0,0,0,520,0,
E14001520,E12000005,Stoke-on-Trent Central,West Midlands,England,Borough,Gareth,Snell,Male,Lab gain from Con,Lab,RUK,"73,812","35,289",137,"6,409","6,221","14,950",999,"8,541","1,703",0,0,0,0,0,0,0,"2,875",0,
E14001521,E12000005,Stoke-on-Trent North,West Midlands,England,Borough,David,Williams,Male,Lab gain from Con,Lab,Con,"69,854","36,150",103,"5,082","9,497","14,579",911,"8,824","1,236",0,0,0,0,0,0,0,"1,103",0,
E14001522,E12000005,Stoke-on-Trent South,West Midlands,England,County,Allison,Gardner,Female,Lab gain from Con,Lab,Con,"70,002","40,942",120,627,"13,594","14,221","1,577","8,851","1,207",0,0,0,0,0,0,0,"1,492",0,
E14001523,E12000005,"Stone, Great Wyrley and Penkridge",West Midlands,England,County,Gavin,Williamson,Male,Con hold,Con,Lab,"71,561","42,770",727,"5,466","19,880","14,414","2,952",0,"2,236",0,0,0,0,0,0,0,"3,288",0,
E14001524,E12000005,Stourbridge,West Midlands,England,Borough,Cat,Eccles,Female,Lab gain from Con,Lab,Con,"68,311","39,878",113,"3,073","12,265","15,338","1,607","7,869","1,732",0,0,0,0,0,0,0,"1,067",0,
N05000016,N92000002,Strangford,Northern Ireland,Northern Ireland,County,Jim,Shannon,Male,DUP hold,DUP,APNI,"74,525","38,909",135,"5,131",146,0,0,0,703,0,0,"15,559","2,793","1,783","3,941","10,428","3,556",0,
E14001525,E12000007,Stratford and Bow,London,England,Borough,Uma,Kumaran,Female,Lab hold,Lab,Green,"80,735","43,435",287,"11,634","3,114","19,145","1,926","2,093","7,511",0,0,0,0,0,0,0,"9,646",0,
E14001526,E12000005,Stratford-on-Avon,West Midlands,England,County,Manuela,Perteghella,Female,LD gain from Con,LD,Con,"75,714","52,959",179,"7,122","16,328","3,753","23,450","7,753","1,197",0,0,0,0,0,0,0,478,0,
E14001527,E12000007,Streatham and Croydon North,London,England,Borough,Steve,Reed,Male,Lab hold,Lab,Green,"76,313","44,553",190,"15,603","5,328","23,232","5,031","1,994","7,629",0,0,0,0,0,0,0,"1,339",0,
E14001528,E12000002,Stretford and Urmston,North West,England,Borough,Andrew,Western,Male,Lab hold,Lab,Con,"75,153","46,002",168,"16,150","6,492","22,642","2,216","5,485","4,398",0,0,0,0,0,0,0,"4,769",0,
E14001529,E12000009,Stroud,South West,England,County,Simon,Opher,Male,Lab gain from Con,Lab,Con,"77,905","55,221",227,"11,388","14,219","25,607","2,913","6,329","5,729",0,0,0,0,0,0,0,424,0,
E14001530,E12000006,Suffolk Coastal,East of England,England,County,Jenny,Riddell-Carpenter,Female,Lab gain from Con,Lab,Con,"74,522","49,451",189,"1,070","14,602","15,672","6,947","7,850","4,380",0,0,0,0,0,0,0,0,0,
E14001531,E12000001,Sunderland Central,North East,England,Borough,Lewis,Atkinson,Male,Lab hold,Lab,RUK,"76,145","39,957",99,"6,073","5,731","16,852","3,602","10,779","2,993",0,0,0,0,0,0,0,0,0,
E14001532,E12000008,Surrey Heath,South East,England,County,Al,Pinkerton,Male,LD gain from Con,LD,Con,"71,934","47,788",140,"5,640","15,747","3,148","21,387","6,252","1,162",0,0,0,0,0,0,0,92,0,
E14001533,E12000008,Sussex Weald,South East,England,County,Nus,Ghani,Female,Con hold,Con,LD,"72,885","49,175",190,"6,842","16,758","8,239","9,916","8,920","3,762",0,0,0,0,0,0,0,"1,580",0,
E14001534,E12000007,Sutton and Cheam,London,England,Borough,Luke,Taylor,Male,LD gain from Con,LD,Con,"72,303","47,606",139,"3,801","13,775","8,430","17,576","5,787","1,721",0,0,0,0,0,0,0,317,0,
E14001535,E12000005,Sutton Coldfield,West Midlands,England,Borough,Andrew,Mitchell,Male,Con hold,Con,Lab,"74,080","48,333",172,"2,543","18,502","15,959","2,587","8,213","2,419",0,0,0,0,0,0,0,653,0,
W07000108,W92000004,Swansea West,Wales,Wales,County,Torsten,Bell,Male,Lab hold,Lab,RUK,"74,236","35,657",130,"8,515","3,536","14,761","4,367","6,246","2,305",0,"4,105",0,0,0,0,0,337,0,
E14001536,E12000009,Swindon North,South West,England,County,Will,Stone,Male,Lab gain from Con,Lab,Con,"73,224","44,165",124,"4,103","13,827","17,930","2,086","7,557","2,366",0,0,0,0,0,0,0,399,0,
E14001537,E12000009,Swindon South,South West,England,Borough,Heidi,Alexander,Female,Lab gain from Con,Lab,Con,"72,575","44,794",147,"9,606","12,070","21,676","1,843","6,194","2,539",0,0,0,0,0,0,0,472,0,
E14001538,E12000005,Tamworth,West Midlands,England,County,Sarah,Edwards,Female,Lab gain from Con,Lab,Con,"75,055","43,788",116,"1,382","13,956","15,338","1,451","11,004","1,579",0,0,0,0,0,0,0,460,0,
E14001539,E12000002,Tatton,North West,England,County,Esther,McVey,Female,Con hold,Con,Lab,"75,978","51,909",198,"1,136","19,956","18,820","4,614","5,948","2,571",0,0,0,0,0,0,0,0,0,
E14001540,E12000009,Taunton and Wellington,South West,England,County,Gideon,Amos,Male,LD gain from Con,LD,Con,"78,680","50,294",167,"11,939","12,392","3,552","24,331","8,053","1,832",0,0,0,0,0,0,0,134,0,
E14001541,E12000005,Telford,West Midlands,England,Borough,Shaun,Davies,Male,Lab gain from Con,Lab,RUK,"73,808","40,730",148,"8,102","8,728","18,212","1,560","10,110","2,120",0,0,0,0,0,0,0,0,0,
E14001542,E12000009,Tewkesbury,South West,England,County,Cameron,Thomas,Male,LD gain from Con,LD,Con,"73,458","48,539",150,"6,262","14,468","4,298","20,730","6,000","2,873",0,0,0,0,0,0,0,170,0,
E14001543,E12000005,The Wrekin,West Midlands,England,County,Mark,Pritchard,Male,Con hold,Con,Lab,"78,942","50,020",163,883,"16,320","15,437","4,757","9,920","3,028",0,0,0,0,0,0,0,558,0,
E14001544,E12000003,Thirsk and Malton,Yorkshire and The Humber,England,County,Kevin,Hollinrake,Male,Con hold,Con,Lab,"78,468","49,797",169,"7,550","19,544","11,994","5,379","8,963","2,986",0,0,0,0,0,0,0,931,0,
E14001545,E12000009,Thornbury and Yate,South West,England,County,Claire,Young,Female,LD gain from Con,LD,Con,"78,192","53,367",148,"3,014","17,801","5,057","20,815","7,529","2,165",0,0,0,0,0,0,0,0,0,
E14001546,E12000006,Thurrock,East of England,England,Borough,Jen,Craft,Female,Lab gain from Con,Lab,RUK,"73,392","37,558",97,"6,474","8,009","16,050","1,157","9,576","1,632",0,0,0,0,0,0,0,"1,134",0,
E14001547,E12000005,Tipton and Wednesbury,West Midlands,England,Borough,Antonia,Bance,Female,Lab gain from Con,Lab,Con,"74,098","31,850",139,"3,385","8,370","11,755",592,"8,019","1,509",0,0,0,0,0,0,0,"1,605",0,
E14001548,E12000009,Tiverton and Minehead,South West,England,County,Rachel,Gilmour,Female,LD gain from Con,LD,Con,"72,087","47,491",197,"3,507","14,819","4,325","18,326","7,787","2,234",0,0,0,0,0,0,0,0,0,
E14001549,E12000008,Tonbridge,South East,England,County,Tom,Tugendhat,Male,Con hold,Con,Lab,"72,799","50,328",150,"11,166","20,517","9,351","4,234","7,548","7,596",0,0,0,0,0,0,0,"1,082",0,
E14001550,E12000007,Tooting,London,England,Borough,Rosena,Allin-Khan,Female,Lab hold,Lab,Con,"76,168","52,943",255,"19,487","9,722","29,209","4,438","2,546","5,672",0,0,0,0,0,0,0,"1,356",0,
E14001551,E12000009,Torbay,South West,England,Borough,Steve,Darling,Male,LD gain from Con,LD,Con,"76,185","46,115",110,"5,349","13,588","3,276","18,937","8,660","1,420",0,0,0,0,0,0,0,234,0,
W07000109,W92000004,Torfaen,Wales,Wales,County,Nick,Thomas-Symonds,Male,Lab hold,Lab,RUK,"71,738","35,705",117,"7,322","5,737","15,176","1,644","7,854","1,705",0,"2,571",0,0,0,0,0,"1,018",0,
E14001552,E12000009,Torridge and Tavistock,South West,England,County,Geoffrey,Cox,Male,Con hold,Con,LD,"74,727","50,820",170,"3,950","16,049","10,765","12,099","9,152","2,350",0,0,0,0,0,0,0,405,0,
E14001553,E12000007,Tottenham,London,England,Borough,David,Lammy,Male,Lab hold,Lab,Green,"75,906","40,148",250,"15,434","2,320","23,066","1,928","1,602","7,632",0,0,0,0,0,0,0,"3,600",0,
E14001554,E12000009,Truro and Falmouth,South West,England,County,Jayne,Kirkham,Female,Lab gain from Con,Lab,Con,"72,982","50,264",163,"8,151","12,632","20,783","6,552","6,163","3,470",0,0,0,0,0,0,0,664,0,
E14001555,E12000008,Tunbridge Wells,South East,England,County,Mike,Martin,Male,LD gain from Con,LD,Con,"78,738","54,250",191,"8,687","14,974","6,178","23,661","6,484","2,344",0,0,0,0,0,0,0,609,0,
E14001556,E12000007,Twickenham,London,England,Borough,Munira,Wilson,Female,LD hold,LD,Con,"74,980","53,635",226,"21,457","8,728","6,693","30,185","4,092","3,590",0,0,0,0,0,0,0,347,0,
E14001557,E12000001,Tynemouth,North East,England,Borough,Alan,Campbell,Male,Lab hold,Lab,Con,"73,194","48,418",136,"15,455","9,036","24,491","2,709","7,392","3,592",0,0,0,0,0,0,0,"1,198",0,
N05000017,N92000002,Upper Bann,Northern Ireland,Northern Ireland,County,Carla,Lockhart,Female,DUP hold,DUP,SF,"81,249","47,358",241,"7,406",0,0,0,0,0,0,0,"21,642","14,236","1,496","3,662","6,322",0,0,
E14001558,E12000007,Uxbridge and South Ruislip,London,England,Borough,Danny,Beales,Male,Lab gain from Con,Lab,Con,"74,745","45,914",175,587,"16,012","16,599","1,752","6,610","4,354",0,0,0,0,0,0,0,587,0,
W07000110,W92000004,Vale of Glamorgan,Wales,Wales,County,Kanishka,Narayan,Male,Lab gain from Con,Lab,Con,"74,465","45,826",139,"4,216","13,524","17,740","1,612","6,973","1,881",0,"3,245",0,0,0,0,0,851,0,
E14001559,E12000007,Vauxhall and Camberwell Green,London,England,Borough,Florence,Eshalomi,Female,Lab hold,Lab,Green,"69,652","37,536",261,"15,112","2,809","21,528","4,549","2,033","6,416",0,0,0,0,0,0,0,201,0,
E14001560,E12000003,Wakefield and Rothwell,Yorkshire and The Humber,England,Borough,Simon,Lightwood,Male,Lab gain from Con,Lab,RUK,"75,067","40,656",112,"9,346","7,322","17,773","3,249","8,427","2,389",0,0,0,0,0,0,0,"1,496",0,
E14001561,E12000002,Wallasey,North West,England,Borough,Angela,Eagle,Female,Lab hold,Lab,RUK,"74,082","42,746",168,"17,996","4,987","24,674","1,843","6,678","3,905",0,0,0,0,0,0,0,659,0,
E14001562,E12000005,Walsall and Bloxwich,West Midlands,England,Borough,Valerie,Vaz,Female,Lab gain from Con,Lab,Ind,"74,951","37,191",141,"4,914","6,679","12,514",817,"7,293","2,288",0,0,0,0,0,0,0,"7,600",0,
E14001563,E12000007,Walthamstow,London,England,Borough,Stella,Creasy,Female,Lab hold,Lab,Green,"74,474","45,668",255,"17,996","2,353","27,172","1,736","1,836","9,176",0,0,0,0,0,0,0,"3,395",0,
E14001564,E12000002,Warrington North,North West,England,County,Charlotte,Nichols,Female,Lab hold,Lab,RUK,"70,601","40,041",125,"9,190","6,486","18,730","2,737","9,540","1,889",0,0,0,0,0,0,0,659,0,
E14001565,E12000002,Warrington South,North West,England,County,Sarah,Hall,Female,Lab hold,Lab,Con,"78,394","49,672",192,"11,340","11,861","23,201","3,829","7,913","2,313",0,0,0,0,0,0,0,555,0,
